FEATURE,Anatomical,Functional,Clinical,Non-Specific,Classification
sulcus ips,1.0,0.0,0.0,0.0,Anatomical
sulcus psts,1.0,0.0,0.0,0.0,Anatomical
sulcus sts,1.0,0.0,0.0,0.0,Anatomical
summary,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
superior,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
superior frontal,1.0,0.0,0.0,0.0,Anatomical
superior inferior,1.0,0.0,0.0,0.0,Anatomical
superior middle,1.0,0.0,0.0,0.0,Anatomical
superior parietal,1.0,0.0,0.0,0.0,Anatomical
superior temporal,1.0,0.0,0.0,0.0,Anatomical
supplementary,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,Anatomical
supplementary motor,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
supported,0.0,0.0,0.0,1.0,Non-Specific
supporting,0.0,0.0,0.0,1.0,Non-Specific
supports,0.0,0.0,0.0,1.0,Non-Specific
suppressed,0.0,0.5555555555555556,0.0,0.3333333333333333,Functional
suppression,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
supramarginal,1.0,0.0,0.0,0.0,Anatomical
supramarginal gyrus,1.0,0.0,0.0,0.0,Anatomical
surface,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,Non-Specific
surprisingly,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
surrounding,0.0,0.0,0.0,1.0,Non-Specific
susceptibility,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
sustained,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
switch,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
switching,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
symbolic,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
symptom,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,Clinical
symptom severity,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,Clinical
symptoms,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,Clinical
synchronization,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
syndrome,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,Clinical
syntactic,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
systematic,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
systematically,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
systems,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
systems involved,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
t1,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
t1 weighted,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
tactile,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
taken,0.0,0.0,0.0,1.0,Non-Specific
taking,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
tapping,0.0,1.0,0.0,0.0,Functional
target,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
target detection,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
targeted,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
targets,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
task,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
task conditions,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
task demands,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
task difficulty,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
task functional,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
task involving,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
task irrelevant,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
task performance,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
task positive,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
task relevant,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
task required,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
task task,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
task using,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
tasks,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
tasks requiring,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
taste,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
td,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,Non-Specific
technique,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
techniques,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
tegmental,1.0,0.0,0.0,0.0,Anatomical
temporal,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,Anatomical
temporal cortex,1.0,0.0,0.0,0.0,Anatomical
temporal cortices,1.0,0.0,0.0,0.0,Anatomical
temporal frontal,1.0,0.0,0.0,0.0,Anatomical
temporal gyri,1.0,0.0,0.0,0.0,Anatomical
temporal gyrus,1.0,0.0,0.0,0.0,Anatomical
temporal inferior,1.0,0.0,0.0,0.0,Anatomical
temporal lobe,1.0,0.0,0.0,0.0,Anatomical
temporal lobes,1.0,0.0,0.0,0.0,Anatomical
temporal occipital,1.0,0.0,0.0,0.0,Anatomical
temporal parietal,1.0,0.0,0.0,0.0,Anatomical
temporal pole,1.0,0.0,0.0,0.0,Anatomical
temporal sulcus,1.0,0.0,0.0,0.0,Anatomical
temporale,1.0,0.0,0.0,0.0,Anatomical
temporally,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,Functional
temporo,1.0,0.0,0.0,0.0,Anatomical
temporo parietal,1.0,0.0,0.0,0.0,Anatomical
temporoparietal,1.0,0.0,0.0,0.0,Anatomical
temporoparietal junction,1.0,0.0,0.0,0.0,Anatomical
tend,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
tendency,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
tensor,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
tensor dti,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
term,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
term memory,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
terms,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
tesla,0.0,0.0,0.0,1.0,Non-Specific
test,0.0,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
tested,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
testing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
tests,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
thalamic,1.0,0.0,0.0,0.0,Anatomical
thalamus,1.0,0.0,0.0,0.0,Anatomical
theoretical,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
theories,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
theory,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
theory mind,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
therapeutic,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,Clinical
therapy,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,Clinical
thickness,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,Non-Specific
thinking,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
thirteen,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
thirty,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
thought,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
thoughts,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
threat,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
threatening,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
threshold,0.0,0.0,0.0,1.0,Non-Specific
time,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
time course,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
time courses,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
time rt,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
time series,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
time task,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
times,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
timing,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
tissue,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
tms,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
tom,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
tomography,0.0,0.0,0.0,1.0,Non-Specific
tomography pet,0.0,0.0,0.0,1.0,Non-Specific
tone,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
tones,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
took,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
tool,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
tools,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
topography,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
total,0.0,0.0,0.0,1.0,Non-Specific
touch,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
tpj,1.0,0.0,0.0,0.0,Anatomical
track,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
tracking,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
tract,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
tractography,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
tracts,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
traditional,0.0,0.0,0.0,1.0,Non-Specific
traditionally,0.0,0.0,0.0,1.0,Non-Specific
trained,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
training,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
trait,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
traits,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
trajectories,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
transcranial,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,Non-Specific
transcranial magnetic,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
transfer,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
transformation,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
transient,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
transition,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
transporter,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
trauma,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,Clinical
traumatic,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,Clinical
treated,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
treatment,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
treatments,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
trend,0.0,0.0,0.0,1.0,Non-Specific
trial,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
trial trial,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
trials,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
trigger,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
triggered,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
true,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
turn,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
twice,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
type,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
types,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
typical,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
typically,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
typically developing,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
unaffected,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
uncertain,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
uncertainty,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
unclear,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
undergoing,0.0,0.0,0.0,1.0,Non-Specific
undergoing functional,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
underlie,0.0,0.0,0.0,1.0,Non-Specific
underlies,0.0,0.0,0.0,1.0,Non-Specific
underlying,0.0,0.0,0.0,1.0,Non-Specific
underlying mechanisms,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
underpinnings,0.0,0.0,0.0,1.0,Non-Specific
understand,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
understanding,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
understood,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
unexpected,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
unfamiliar,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
unilateral,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,Non-Specific
unimodal,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
unique,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
uniquely,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
univariate,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
unknown,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
unlike,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
unmedicated,0.0,0.0,0.7777777777777778,0.2222222222222222,Clinical
unpleasant,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
unrelated,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
upcoming,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
updating,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
upper,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
use,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
use functional,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
useful,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
users,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
uses,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
using,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
using event,0.0,0.0,0.0,1.0,Non-Specific
using functional,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
using resting,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
using voxel,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
usually,0.0,0.0,0.0,1.0,Non-Specific
utility,0.0,0.0,0.0,1.0,Non-Specific
utilized,0.0,0.0,0.0,1.0,Non-Specific
utilizing,0.0,0.0,0.0,1.0,Non-Specific
v1,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
v5,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
valence,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
valid,0.0,0.0,0.0,1.0,Non-Specific
validated,0.0,0.0,0.0,1.0,Non-Specific
validity,0.0,0.0,0.0,1.0,Non-Specific
valuable,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
value,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
values,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
variability,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
variable,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
variables,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
variance,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
variant,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
variation,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
variations,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
varied,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
varies,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
variety,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
various,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
vary,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
varying,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
vbm,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
vector,0.0,0.0,0.0,1.0,Non-Specific
ventral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventral anterior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventral dorsal,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventral medial,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventral premotor,1.0,0.0,0.0,0.0,Anatomical
ventral striatum,1.0,0.0,0.0,0.0,Anatomical
ventral visual,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
ventrolateral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventrolateral prefrontal,1.0,0.0,0.0,0.0,Anatomical
ventromedial,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ventromedial prefrontal,1.0,0.0,0.0,0.0,Anatomical
verb,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
verbal,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
verbal fluency,0.0,1.0,0.0,0.0,Functional
verbal working,0.0,1.0,0.0,0.0,Functional
verbs,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
vermis,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
version,0.0,0.0,0.0,1.0,Non-Specific
versus,0.0,0.0,0.0,1.0,Non-Specific
vi,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
video,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
video clips,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
videos,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
view,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
viewed,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
viewing,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
violations,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
virtual,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
vision,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
visual,0.0,0.8888888888888888,0.0,0.0,Functional
visual attention,0.0,1.0,0.0,0.0,Functional
visual auditory,0.0,1.0,0.0,0.0,Functional
visual cortex,1.0,0.0,0.0,0.0,Anatomical
visual cortical,1.0,0.0,0.0,0.0,Anatomical
visual cortices,1.0,0.0,0.0,0.0,Anatomical
visual field,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,Functional
visual information,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
visual motion,0.0,1.0,0.0,0.0,Functional
visual perception,0.0,1.0,0.0,0.0,Functional
visual spatial,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
visual stimuli,0.0,1.0,0.0,0.0,Functional
visual stimulus,0.0,1.0,0.0,0.0,Functional
visual stream,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,Functional
visual word,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
visually,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
visually presented,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
visuo,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
visuomotor,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,Functional
visuospatial,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
vivo,0.0,0.0,0.0,1.0,Non-Specific
vlpfc,1.0,0.0,0.0,0.0,Anatomical
vmpfc,1.0,0.0,0.0,0.0,Anatomical
vocal,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
voice,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
volume,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
volumes,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
volumetric,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
voluntary,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
volunteers,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
voxel,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
voxel morphometry,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
voxel wise,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
voxels,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
vs,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
vulnerability,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,Non-Specific
watched,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
watching,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
way,0.0,0.0,0.0,1.0,Non-Specific
ways,0.0,0.0,0.0,1.0,Non-Specific
weak,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
weaker,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
week,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
